"No.","Time","Source","Destination","Protocol","Length","Flags","Window","Differentiated Services Field","Version","Info"
"13","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=2963 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"14","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=4355 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"15","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=5747 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"16","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=7139 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"17","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=8531 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"18","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=9923 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"19","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=11315 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"20","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=12707 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"21","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=14099 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 22]"
"22","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"23","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"24","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=18275 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"25","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=19667 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"26","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=21059 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"27","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=22451 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"28","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=23843 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"29","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=25235 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"30","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=26627 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"31","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x018","294","","","443  >  49693 [PSH, ACK] Seq=28019 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"32","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=29411 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"33","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=30803 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 34]"
"34","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"35","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"36","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=34979 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"37","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=36371 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"38","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=37763 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"39","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=39155 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"40","0.102846","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=40547 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"41","0.103261","2a06:c701:423c:b800:e516:82b3:32ae:664d","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","0x010","8199","","","49693  >  443 [ACK] Seq=165 Ack=41939 Win=8199 Len=0"
"42","0.104141","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=41939 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"43","0.104141","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=43331 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"44","0.104141","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=44723 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"45","0.104141","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=46115 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"46","0.104249","2a06:c701:423c:b800:e516:82b3:32ae:664d","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","0x010","8199","","","49693  >  443 [ACK] Seq=165 Ack=47507 Win=8199 Len=0"
"47","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=47507 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 48]"
"48","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"49","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"50","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=51683 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"51","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=53075 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"52","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=54467 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"53","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=55859 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"54","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x018","294","","","443  >  49693 [PSH, ACK] Seq=57251 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"55","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=58643 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"56","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=60035 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"57","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=61427 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"58","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=62819 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"59","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=64211 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 60]"
"60","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"61","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"62","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=68387 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"63","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=69779 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"64","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=71171 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"65","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=72563 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"66","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=73955 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"67","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=75347 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"68","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=76739 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"69","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=78131 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"70","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=79523 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"71","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=80915 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 72]"
"72","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"73","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"74","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=85091 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"75","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x018","294","","","443  >  49693 [PSH, ACK] Seq=86483 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"76","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=87875 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"77","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=89267 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"78","0.107430","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=90659 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"79","0.107753","2a06:c701:423c:b800:e516:82b3:32ae:664d","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","0x010","8199","","","49693  >  443 [ACK] Seq=165 Ack=92051 Win=8199 Len=0"
"80","0.107885","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=92051 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"81","0.107885","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=93443 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"82","0.107885","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=94835 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"83","0.107885","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=96227 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 85]"
"84","0.107936","2a06:c701:423c:b800:e516:82b3:32ae:664d","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","0x010","8199","","","49693  >  443 [ACK] Seq=165 Ack=97619 Win=8199 Len=0"
"85","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"86","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"87","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=100403 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"88","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=101795 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"89","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=103187 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"90","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=104579 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"91","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=105971 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"92","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=107363 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"93","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=108755 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"94","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=110147 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"95","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=111539 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"96","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=112931 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 97]"
"97","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"98","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x018","294","","TLS 1.2","Application Data"
"99","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=117107 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"100","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=118499 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"101","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=119891 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"102","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=121283 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"103","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=122675 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"104","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=124067 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"105","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=125459 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"106","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=126851 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"107","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=128243 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"108","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=129635 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 109]"
"109","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"110","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TLSv1.2","1466","0x010","294","","TLS 1.2","Application Data"
"111","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=133811 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 123]"
"112","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=135203 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 123]"
"113","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=136595 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 123]"
"114","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=137987 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 123]"
"115","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=139379 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 123]"
"116","0.113456","2a03:2880:f242:1c2:face:b00c:0:167","2a06:c701:423c:b800:e516:82b3:32ae:664d","TCP","1466","0x010","294","","","443  >  49693 [ACK] Seq=140771 Ack=165 Win=294 Len=1392 [TCP PDU reassembled in 123]"
"117","0.113923","2a06:c701:423c:b800:e516:82b3:32ae:664d","2a03:2880:f242:1c2:face:b00c:0:167","TCP","74","0x010","8199","","","49693  >  443 [ACK] Seq=165 Ack=142163 Win=8199 Len=0"
